Order_ID,Ship_Mode,Customer_ID,Segment,State,Category,Sub_Category,Sales,order_date,ship_date,year,month,week,Lat,Long
CA-2016-156146,Second Class,AG-10495,Corporate,Arizona,Technology,Phones,68.72,2016-10-26,2016-10-30,2016,10,43,33.729759,-111.431221
CA-2015-111192,Standard Class,TS-21430,Corporate,Washington,Furniture,Bookcases,1367.84,2015-07-30,2015-08-05,2015,7,31,47.400902,-121.490494
CA-2017-115378,Second Class,AJ-10945,Consumer,Michigan,Furniture,Chairs,301.96,2017-11-18,2017-11-23,2017,11,46,43.326618,-84.536095
CA-2016-161627,Standard Class,SJ-20215,Consumer,California,Furniture,Chairs,170.352,2016-07-06,2016-07-11,2016,7,27,36.116203,-119.681564
CA-2015-121006,Standard Class,SC-20020,Consumer,Michigan,Office Supplies,Art,3.9,2015-11-10,2015-11-16,2015,11,45,43.326618,-84.536095
CA-2015-121006,Standard Class,SC-20020,Consumer,Michigan,Office Supplies,Paper,12.84,2015-11-10,2015-11-16,2015,11,45,43.326618,-84.536095
CA-2015-121006,Standard Class,SC-20020,Consumer,Michigan,Office Supplies,Paper,15.84,2015-11-10,2015-11-16,2015,11,45,43.326618,-84.536095
CA-2015-121006,Standard Class,SC-20020,Consumer,Michigan,Furniture,Chairs,563.94,2015-11-10,2015-11-16,2015,11,45,43.326618,-84.536095
CA-2015-121006,Standard Class,SC-20020,Consumer,Michigan,Office Supplies,Storage,62.94,2015-11-10,2015-11-16,2015,11,45,43.326618,-84.536095
CA-2015-121006,Standard Class,SC-20020,Consumer,Michigan,Office Supplies,Storage,535.41,2015-11-10,2015-11-16,2015,11,45,43.326618,-84.536095
CA-2017-122903,Second Class,LA-16780,Corporate,Michigan,Furniture,Chairs,3504.9,2017-05-27,2017-05-29,2017,5,21,43.326618,-84.536095
CA-2017-122903,Second Class,LA-16780,Corporate,Michigan,Office Supplies,Paper,144.12,2017-05-27,2017-05-29,2017,5,21,43.326618,-84.536095
CA-2017-122903,Second Class,LA-16780,Corporate,Michigan,Office Supplies,Paper,314.55,2017-05-27,2017-05-29,2017,5,21,43.326618,-84.536095
CA-2016-107741,First Class,FC-14335,Corporate,Colorado,Office Supplies,Art,3.408,2016-03-08,2016-03-10,2016,3,10,39.059811,-105.311104
CA-2018-106432,Standard Class,CA-12265,Consumer,Texas,Office Supplies,Binders,2.072,2018-10-19,2018-10-24,2018,10,42,31.054487,-97.563461
CA-2018-106432,Standard Class,CA-12265,Consumer,Texas,Furniture,Bookcases,328.3992,2018-10-19,2018-10-24,2018,10,42,31.054487,-97.563461
CA-2017-148908,First Class,JH-15985,Consumer,California,Office Supplies,Binders,53.248,2017-11-05,2017-11-08,2017,11,45,36.116203,-119.681564
CA-2017-123015,Standard Class,AJ-10795,Corporate,New York,Office Supplies,Binders,4.992,2017-12-26,2017-12-30,2017,12,52,42.165726,-74.948051
US-2016-120502,Standard Class,BT-11395,Corporate,California,Furniture,Furnishings,37.68,2016-04-13,2016-04-19,2016,4,15,36.116203,-119.681564
US-2016-120502,Standard Class,BT-11395,Corporate,California,Technology,Phones,258.576,2016-04-13,2016-04-19,2016,4,15,36.116203,-119.681564
US-2016-120502,Standard Class,BT-11395,Corporate,California,Office Supplies,Appliances,75.84,2016-04-13,2016-04-19,2016,4,15,36.116203,-119.681564
CA-2018-108749,First Class,DJ-13510,Corporate,Rhode Island,Office Supplies,Paper,45.36,2018-09-12,2018-09-15,2018,9,37,41.680893,-71.51178
CA-2018-108749,First Class,DJ-13510,Corporate,Rhode Island,Office Supplies,Binders,45.78,2018-09-12,2018-09-15,2018,9,37,41.680893,-71.51178
CA-2018-163335,First Class,AG-10675,Consumer,Georgia,Office Supplies,Storage,40.29,2018-09-24,2018-09-27,2018,9,39,33.040619,-83.643074
CA-2018-163335,First Class,AG-10675,Consumer,Georgia,Office Supplies,Binders,38.71,2018-09-24,2018-09-27,2018,9,39,33.040619,-83.643074
CA-2016-134719,Standard Class,JD-15790,Consumer,Florida,Office Supplies,Storage,1801.632,2016-10-10,2016-10-15,2016,10,41,27.766279,-81.686783
US-2016-154389,Standard Class,EH-14125,Home Office,Pennsylvania,Technology,Phones,748.752,2016-11-27,2016-12-03,2016,11,48,40.590752,-77.209755
CA-2016-115567,Standard Class,ZC-21910,Consumer,Indiana,Technology,Accessories,199.96,2016-09-13,2016-09-18,2016,9,37,39.849426,-86.258278
CA-2016-115567,Standard Class,ZC-21910,Consumer,Indiana,Furniture,Chairs,1516.2,2016-09-13,2016-09-18,2016,9,37,39.849426,-86.258278
US-2018-136679,Standard Class,XP-21865,Consumer,Texas,Technology,Accessories,167.952,2018-11-14,2018-11-18,2018,11,46,31.054487,-97.563461
US-2018-136679,Standard Class,XP-21865,Consumer,Texas,Office Supplies,Art,45.04,2018-11-14,2018-11-18,2018,11,46,31.054487,-97.563461
US-2018-141943,Standard Class,DK-12985,Consumer,California,Office Supplies,Envelopes,23.16,2018-05-05,2018-05-09,2018,5,18,36.116203,-119.681564
CA-2015-101560,Second Class,CS-12250,Corporate,South Carolina,Furniture,Furnishings,397.6,2015-11-28,2015-12-01,2015,11,48,33.856892,-80.945007
CA-2015-101560,Second Class,CS-12250,Corporate,South Carolina,Office Supplies,Paper,85.96,2015-11-28,2015-12-01,2015,11,48,33.856892,-80.945007
CA-2015-101560,Second Class,CS-12250,Corporate,South Carolina,Office Supplies,Art,13.12,2015-11-28,2015-12-01,2015,11,48,33.856892,-80.945007
CA-2015-101560,Second Class,CS-12250,Corporate,South Carolina,Office Supplies,Binders,45.66,2015-11-28,2015-12-01,2015,11,48,33.856892,-80.945007
CA-2015-159709,Standard Class,AI-10855,Consumer,Washington,Office Supplies,Envelopes,158.13,2015-05-10,2015-05-15,2015,5,19,47.400902,-121.490494
CA-2015-159709,Standard Class,AI-10855,Consumer,Washington,Technology,Phones,43.6,2015-05-10,2015-05-15,2015,5,19,47.400902,-121.490494
CA-2017-103982,Standard Class,AA-10315,Consumer,Texas,Office Supplies,Supplies,3930.072,2017-03-03,2017-03-08,2017,3,9,31.054487,-97.563461
CA-2017-103982,Standard Class,AA-10315,Consumer,Texas,Office Supplies,Fasteners,2.304,2017-03-03,2017-03-08,2017,3,9,31.054487,-97.563461
CA-2017-103982,Standard Class,AA-10315,Consumer,Texas,Technology,Phones,431.976,2017-03-03,2017-03-08,2017,3,9,31.054487,-97.563461
CA-2017-103982,Standard Class,AA-10315,Consumer,Texas,Technology,Accessories,41.72,2017-03-03,2017-03-08,2017,3,9,31.054487,-97.563461
CA-2016-142454,Standard Class,RE-19450,Consumer,California,Furniture,Furnishings,104.23,2016-08-15,2016-08-19,2016,8,33,36.116203,-119.681564
CA-2016-142454,Standard Class,RE-19450,Consumer,California,Office Supplies,Storage,70.26,2016-08-15,2016-08-19,2016,8,33,36.116203,-119.681564
CA-2016-102016,Standard Class,TM-21010,Consumer,New York,Office Supplies,Art,9.26,2016-09-12,2016-09-18,2016,9,37,42.165726,-74.948051
CA-2016-102016,Standard Class,TM-21010,Consumer,New York,Office Supplies,Storage,105.98,2016-09-12,2016-09-18,2016,9,37,42.165726,-74.948051
CA-2016-102016,Standard Class,TM-21010,Consumer,New York,Office Supplies,Fasteners,1.24,2016-09-12,2016-09-18,2016,9,37,42.165726,-74.948051
CA-2016-102016,Standard Class,TM-21010,Consumer,New York,Office Supplies,Labels,20.7,2016-09-12,2016-09-18,2016,9,37,42.165726,-74.948051
CA-2016-102016,Standard Class,TM-21010,Consumer,New York,Office Supplies,Paper,28.9,2016-09-12,2016-09-18,2016,9,37,42.165726,-74.948051
CA-2016-102016,Standard Class,TM-21010,Consumer,New York,Office Supplies,Envelopes,27.18,2016-09-12,2016-09-18,2016,9,37,42.165726,-74.948051
CA-2016-156755,Standard Class,YS-21880,Corporate,Delaware,Office Supplies,Storage,465.18,2016-01-12,2016-01-18,2016,1,2,39.318523,-75.507141
CA-2016-130876,Second Class,AZ-10750,Consumer,New York,Office Supplies,Storage,36.63,2016-05-12,2016-05-16,2016,5,19,42.165726,-74.948051
CA-2017-145898,Same Day,CM-12445,Consumer,California,Office Supplies,Storage,51.45,2017-09-26,2017-09-26,2017,9,39,36.116203,-119.681564
CA-2017-145898,Same Day,CM-12445,Consumer,California,Office Supplies,Labels,7.83,2017-09-26,2017-09-26,2017,9,39,36.116203,-119.681564
CA-2017-145898,Same Day,CM-12445,Consumer,California,Office Supplies,Art,35.4,2017-09-26,2017-09-26,2017,9,39,36.116203,-119.681564
CA-2017-145898,Same Day,CM-12445,Consumer,California,Office Supplies,Paper,29.9,2017-09-26,2017-09-26,2017,9,39,36.116203,-119.681564
US-2018-159562,Standard Class,JB-16000,Consumer,Michigan,Office Supplies,Envelopes,17.48,2018-09-09,2018-09-15,2018,9,36,43.326618,-84.536095
CA-2018-134635,Second Class,NS-18640,Corporate,California,Office Supplies,Paper,79.14,2018-04-15,2018-04-17,2018,4,15,36.116203,-119.681564
CA-2018-167080,Standard Class,LC-16930,Corporate,New York,Office Supplies,Art,8.4,2018-06-10,2018-06-14,2018,6,23,42.165726,-74.948051
CA-2018-145653,Same Day,CA-12775,Consumer,Michigan,Furniture,Chairs,498.26,2018-09-01,2018-09-01,2018,9,35,43.326618,-84.536095
CA-2015-140487,Standard Class,SR-20425,Home Office,Michigan,Furniture,Bookcases,212.94,2015-06-14,2015-06-20,2015,6,24,43.326618,-84.536095
CA-2018-117401,Second Class,PP-18955,Home Office,Missouri,Office Supplies,Appliances,706.86,2018-05-18,2018-05-22,2018,5,20,38.456085,-92.288368
CA-2018-117401,Second Class,PP-18955,Home Office,Missouri,Technology,Phones,114.95,2018-05-18,2018-05-22,2018,5,20,38.456085,-92.288368
CA-2018-117401,Second Class,PP-18955,Home Office,Missouri,Office Supplies,Binders,43.19,2018-05-18,2018-05-22,2018,5,20,38.456085,-92.288368
US-2018-109582,Second Class,JM-15865,Consumer,California,Office Supplies,Paper,166.44,2018-09-12,2018-09-17,2018,9,37,36.116203,-119.681564
CA-2017-119865,Standard Class,AS-10090,Consumer,New York,Office Supplies,Binders,36.56,2017-06-21,2017-06-26,2017,6,25,42.165726,-74.948051
CA-2017-119865,Standard Class,AS-10090,Consumer,New York,Office Supplies,Binders,186.144,2017-06-21,2017-06-26,2017,6,25,42.165726,-74.948051
CA-2017-119865,Standard Class,AS-10090,Consumer,New York,Furniture,Bookcases,353.568,2017-06-21,2017-06-26,2017,6,25,42.165726,-74.948051
US-2015-147648,Standard Class,LS-16975,Home Office,California,Office Supplies,Paper,81.98,2015-11-26,2015-12-01,2015,11,48,36.116203,-119.681564
CA-2018-124436,Second Class,SA-20830,Consumer,California,Office Supplies,Binders,14.624,2018-03-19,2018-03-22,2018,3,12,36.116203,-119.681564
CA-2018-124436,Second Class,SA-20830,Consumer,California,Furniture,Tables,697.16,2018-03-19,2018-03-22,2018,3,12,36.116203,-119.681564
CA-2018-124436,Second Class,SA-20830,Consumer,California,Furniture,Furnishings,30.93,2018-03-19,2018-03-22,2018,3,12,36.116203,-119.681564
CA-2018-124436,Second Class,SA-20830,Consumer,California,Office Supplies,Binders,27.496,2018-03-19,2018-03-22,2018,3,12,36.116203,-119.681564
CA-2015-115084,Standard Class,LS-17200,Corporate,Arkansas,Furniture,Chairs,605.34,2015-10-18,2015-10-22,2015,10,42,34.969704,-92.373123
CA-2018-131037,First Class,TM-21490,Consumer,California,Furniture,Tables,210.008,2018-08-22,2018-08-23,2018,8,34,36.116203,-119.681564
CA-2017-111143,First Class,TT-21265,Corporate,Indiana,Office Supplies,Appliances,54.96,2017-11-19,2017-11-22,2017,11,47,39.849426,-86.258278
CA-2015-166744,Standard Class,DN-13690,Consumer,Maryland,Furniture,Furnishings,164.22,2015-09-20,2015-09-24,2015,9,38,39.063946,-76.802101
CA-2015-166744,Standard Class,DN-13690,Consumer,Maryland,Furniture,Bookcases,362.94,2015-09-20,2015-09-24,2015,9,38,39.063946,-76.802101
CA-2015-166744,Standard Class,DN-13690,Consumer,Maryland,Technology,Accessories,59.98,2015-09-20,2015-09-24,2015,9,38,39.063946,-76.802101
CA-2017-116561,Standard Class,EB-14110,Consumer,California,Office Supplies,Storage,332.94,2017-09-11,2017-09-17,2017,9,37,36.116203,-119.681564
CA-2017-116561,Standard Class,EB-14110,Consumer,California,Office Supplies,Binders,39.872,2017-09-11,2017-09-17,2017,9,37,36.116203,-119.681564
CA-2017-110730,Second Class,CM-11815,Corporate,Washington,Office Supplies,Supplies,13.68,2017-09-23,2017-09-26,2017,9,38,47.400902,-121.490494
CA-2018-146367,Standard Class,HM-14860,Corporate,Texas,Office Supplies,Binders,3.318,2018-08-04,2018-08-08,2018,8,31,31.054487,-97.563461
CA-2017-149454,First Class,KM-16375,Home Office,Virginia,Office Supplies,Binders,10.44,2017-07-25,2017-07-26,2017,7,30,37.769337,-78.169968
CA-2017-156265,Second Class,BF-11020,Corporate,California,Furniture,Tables,136.464,2017-08-02,2017-08-04,2017,8,31,36.116203,-119.681564
CA-2017-156265,Second Class,BF-11020,Corporate,California,Technology,Phones,333.576,2017-08-02,2017-08-04,2017,8,31,36.116203,-119.681564
CA-2017-156265,Second Class,BF-11020,Corporate,California,Office Supplies,Binders,12.544,2017-08-02,2017-08-04,2017,8,31,36.116203,-119.681564
US-2016-168914,Standard Class,JE-15745,Consumer,Illinois,Office Supplies,Appliances,20.768,2016-05-21,2016-05-27,2016,5,21,40.349457,-88.986137
US-2018-110989,Second Class,EJ-14155,Consumer,Washington,Technology,Accessories,43.5,2018-11-03,2018-11-05,2018,11,44,47.400902,-121.490494
CA-2016-106215,Standard Class,BN-11470,Corporate,Pennsylvania,Office Supplies,Fasteners,12.576,2016-04-16,2016-04-21,2016,4,16,40.590752,-77.209755
US-2017-169369,Standard Class,EC-14050,Consumer,Georgia,Technology,Accessories,249.95,2017-12-12,2017-12-18,2017,12,50,33.040619,-83.643074
US-2017-169369,Standard Class,EC-14050,Consumer,Georgia,Office Supplies,Paper,49.12,2017-12-12,2017-12-18,2017,12,50,33.040619,-83.643074
CA-2016-132318,First Class,TT-21220,Consumer,Virginia,Office Supplies,Appliances,182.91,2016-10-30,2016-11-02,2016,10,44,37.769337,-78.169968
US-2015-131982,Second Class,NP-18685,Home Office,Washington,Office Supplies,Binders,107.648,2015-03-07,2015-03-11,2015,3,10,47.400902,-121.490494
CA-2016-125185,Second Class,AH-10195,Corporate,Pennsylvania,Furniture,Chairs,99.372,2016-03-05,2016-03-07,2016,3,10,40.590752,-77.209755
CA-2016-125185,Second Class,AH-10195,Corporate,Pennsylvania,Furniture,Furnishings,33.568,2016-03-05,2016-03-07,2016,3,10,40.590752,-77.209755
CA-2017-130078,Standard Class,CC-12145,Consumer,Oklahoma,Office Supplies,Paper,10.56,2017-08-08,2017-08-14,2017,8,32,35.565342,-96.928917
US-2018-114034,Standard Class,DL-13315,Consumer,California,Office Supplies,Paper,38.88,2018-01-03,2018-01-08,2018,1,1,36.116203,-119.681564
US-2018-115595,First Class,XP-21865,Consumer,California,Office Supplies,Paper,35.2,2018-10-09,2018-10-11,2018,10,41,36.116203,-119.681564
CA-2018-158722,Standard Class,MA-17560,Home Office,Pennsylvania,Office Supplies,Paper,45.528,2018-10-20,2018-10-26,2018,10,42,40.590752,-77.209755
CA-2015-105165,First Class,SZ-20035,Home Office,Texas,Technology,Phones,196.776,2015-09-07,2015-09-10,2015,9,36,31.054487,-97.563461
CA-2015-105165,First Class,SZ-20035,Home Office,Texas,Office Supplies,Binders,2.92,2015-09-07,2015-09-10,2015,9,36,31.054487,-97.563461
CA-2015-105165,First Class,SZ-20035,Home Office,Texas,Furniture,Tables,200.795,2015-09-07,2015-09-10,2015,9,36,31.054487,-97.563461
CA-2015-105165,First Class,SZ-20035,Home Office,Texas,Technology,Accessories,46.688,2015-09-07,2015-09-10,2015,9,36,31.054487,-97.563461
CA-2015-105165,First Class,SZ-20035,Home Office,Texas,Office Supplies,Art,21.864,2015-09-07,2015-09-10,2015,9,36,31.054487,-97.563461
CA-2018-147452,First Class,CS-11845,Corporate,Washington,Office Supplies,Paper,11.76,2018-09-30,2018-10-03,2018,9,39,47.400902,-121.490494
CA-2018-147452,First Class,CS-11845,Corporate,Washington,Office Supplies,Paper,167.94,2018-09-30,2018-10-03,2018,9,39,47.400902,-121.490494
CA-2018-147452,First Class,CS-11845,Corporate,Washington,Office Supplies,Appliances,3.89,2018-09-30,2018-10-03,2018,9,39,47.400902,-121.490494
US-2018-114657,Standard Class,MH-18115,Home Office,New York,Technology,Machines,52.44,2018-11-16,2018-11-21,2018,11,46,42.165726,-74.948051
CA-2018-144484,Same Day,CB-12025,Consumer,California,Furniture,Furnishings,32.36,2018-09-11,2018-09-11,2018,9,37,36.116203,-119.681564
CA-2018-144484,Same Day,CB-12025,Consumer,California,Office Supplies,Appliances,406.6,2018-09-11,2018-09-11,2018,9,37,36.116203,-119.681564
CA-2018-125913,Same Day,JO-15145,Corporate,California,Furniture,Furnishings,27.92,2018-01-16,2018-01-16,2018,1,3,36.116203,-119.681564
CA-2018-125913,Same Day,JO-15145,Corporate,California,Furniture,Tables,399.672,2018-01-16,2018-01-16,2018,1,3,36.116203,-119.681564
US-2017-158309,First Class,PA-19060,Home Office,Florida,Office Supplies,Binders,3.744,2017-11-26,2017-11-29,2017,11,48,27.766279,-81.686783
CA-2016-162887,Second Class,SV-20785,Consumer,Vermont,Furniture,Chairs,715.2,2016-11-07,2016-11-09,2016,11,45,44.045876,-72.710686
CA-2018-147333,Standard Class,KL-16555,Corporate,Arkansas,Technology,Accessories,159.8,2018-12-14,2018-12-20,2018,12,50,34.969704,-92.373123
CA-2018-147333,Standard Class,KL-16555,Corporate,Arkansas,Technology,Accessories,44.75,2018-12-14,2018-12-20,2018,12,50,34.969704,-92.373123
CA-2015-113859,Standard Class,BC-11125,Home Office,Texas,Furniture,Chairs,340.116,2015-09-13,2015-09-17,2015,9,37,31.054487,-97.563461
CA-2015-159681,Standard Class,PO-18850,Consumer,Virginia,Office Supplies,Paper,105.52,2015-12-07,2015-12-13,2015,12,49,37.769337,-78.169968
US-2018-104094,Standard Class,AG-10675,Consumer,Wisconsin,Technology,Accessories,13.48,2018-09-07,2018-09-11,2018,9,36,44.268543,-89.616508
CA-2018-152709,Standard Class,DB-13210,Consumer,Michigan,Office Supplies,Storage,85.52,2018-10-07,2018-10-12,2018,10,40,43.326618,-84.536095
CA-2016-105158,Standard Class,SP-20860,Corporate,Minnesota,Furniture,Furnishings,6.16,2016-09-05,2016-09-10,2016,9,36,45.694454,-93.900192
CA-2016-105158,Standard Class,SP-20860,Corporate,Minnesota,Office Supplies,Paper,36.84,2016-09-05,2016-09-10,2016,9,36,45.694454,-93.900192
CA-2015-133424,Standard Class,Dl-13600,Corporate,Washington,Office Supplies,Storage,15.84,2015-03-30,2015-04-04,2015,3,13,47.400902,-121.490494
CA-2015-133424,Standard Class,Dl-13600,Corporate,Washington,Office Supplies,Labels,44.4,2015-03-30,2015-04-04,2015,3,13,47.400902,-121.490494
CA-2018-105991,First Class,LH-17020,Consumer,Colorado,Office Supplies,Envelopes,21.24,2018-05-05,2018-05-06,2018,5,18,39.059811,-105.311104
CA-2018-105991,First Class,LH-17020,Consumer,Colorado,Office Supplies,Binders,9.552,2018-05-05,2018-05-06,2018,5,18,39.059811,-105.311104
CA-2018-105991,First Class,LH-17020,Consumer,Colorado,Furniture,Bookcases,89.991,2018-05-05,2018-05-06,2018,5,18,39.059811,-105.311104
US-2018-136784,Standard Class,AD-10180,Home Office,California,Office Supplies,Paper,163.96,2018-04-30,2018-05-05,2018,4,18,36.116203,-119.681564
CA-2015-146283,Standard Class,KT-16465,Consumer,Texas,Office Supplies,Paper,17.904,2015-09-08,2015-09-15,2015,9,36,31.054487,-97.563461
CA-2015-146283,Standard Class,KT-16465,Consumer,Texas,Furniture,Chairs,966.7,2015-09-08,2015-09-15,2015,9,36,31.054487,-97.563461
CA-2015-146283,Standard Class,KT-16465,Consumer,Texas,Office Supplies,Paper,182.112,2015-09-08,2015-09-15,2015,9,36,31.054487,-97.563461
CA-2018-151218,First Class,PJ-19015,Consumer,Florida,Office Supplies,Storage,4.464,2018-06-20,2018-06-23,2018,6,25,27.766279,-81.686783
CA-2016-111073,Standard Class,MC-18100,Consumer,Ohio,Furniture,Tables,51.588,2016-12-26,2016-12-30,2016,12,52,40.388783,-82.764915
CA-2018-144883,Standard Class,BO-11350,Corporate,Minnesota,Office Supplies,Labels,50.4,2018-08-15,2018-08-19,2018,8,33,45.694454,-93.900192
CA-2018-142174,Standard Class,DP-13000,Consumer,Texas,Office Supplies,Paper,89.568,2018-03-04,2018-03-09,2018,3,9,31.054487,-97.563461
CA-2018-108791,Standard Class,TM-21490,Consumer,New York,Furniture,Furnishings,14.89,2018-07-27,2018-07-31,2018,7,30,42.165726,-74.948051
CA-2018-108791,Standard Class,TM-21490,Consumer,New York,Technology,Phones,543.92,2018-07-27,2018-07-31,2018,7,30,42.165726,-74.948051
CA-2017-106656,First Class,DV-13045,Corporate,California,Office Supplies,Envelopes,4.08,2017-09-23,2017-09-26,2017,9,38,36.116203,-119.681564
